id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
64,19164,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,PERSENTASE USAHA MENENGAH,0.38,UNIT USAHA,2025
64,19264,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,PERSENTASE USAHA MIKRO,99.56,UNIT USAHA,2025
65,19365,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,PERSENTASE USAHA KECIL,0.36,UNIT USAHA,2025
65,19465,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,PERSENTASE USAHA MENENGAH,0.35,UNIT USAHA,2025
65,19565,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,PERSENTASE USAHA MIKRO,99.59,UNIT USAHA,2025
66,19666,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,PERSENTASE USAHA KECIL,0.1,UNIT USAHA,2025
66,19766,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,PERSENTASE USAHA MENENGAH,0.14,UNIT USAHA,2025
66,19866,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,PERSENTASE USAHA MIKRO,99.86,UNIT USAHA,2025
67,19967,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,PERSENTASE USAHA KECIL,0.07,UNIT USAHA,2025
67,20067,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,PERSENTASE USAHA MENENGAH,0.06,UNIT USAHA,2025
67,20167,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,PERSENTASE USAHA MIKRO,99.87,UNIT USAHA,2025
68,20268,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,PERSENTASE USAHA KECIL,1.36,UNIT USAHA,2025
68,20368,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,PERSENTASE USAHA MENENGAH,1.36,UNIT USAHA,2025
68,20468,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,PERSENTASE USAHA MIKRO,98.47,UNIT USAHA,2025
69,20569,35,JAWA TIMUR,3572,KOTA BLITAR,2025,PERSENTASE USAHA KECIL,1.22,UNIT USAHA,2025
69,20669,35,JAWA TIMUR,3572,KOTA BLITAR,2025,PERSENTASE USAHA MENENGAH,1.28,UNIT USAHA,2025
69,20769,35,JAWA TIMUR,3572,KOTA BLITAR,2025,PERSENTASE USAHA MIKRO,98.6,UNIT USAHA,2025
70,20870,35,JAWA TIMUR,3573,KOTA MALANG,2025,PERSENTASE USAHA KECIL,0.12,UNIT USAHA,2025
70,20970,35,JAWA TIMUR,3573,KOTA MALANG,2025,PERSENTASE USAHA MENENGAH,0.16,UNIT USAHA,2025
70,21070,35,JAWA TIMUR,3573,KOTA MALANG,2025,PERSENTASE USAHA MIKRO,99.72,UNIT USAHA,2025
71,21171,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,PERSENTASE USAHA KECIL,1.09,UNIT USAHA,2025
71,21271,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,PERSENTASE USAHA MENENGAH,1.01,UNIT USAHA,2025
71,21371,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,PERSENTASE USAHA MIKRO,98.8,UNIT USAHA,2025
72,21472,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,PERSENTASE USAHA KECIL,0.74,UNIT USAHA,2025
72,21572,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,PERSENTASE USAHA MENENGAH,0.76,UNIT USAHA,2025
72,21672,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,PERSENTASE USAHA MIKRO,99.2,UNIT USAHA,2025
73,21773,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,PERSENTASE USAHA KECIL,1.36,UNIT USAHA,2025
73,21873,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,PERSENTASE USAHA MENENGAH,1.35,UNIT USAHA,2025
73,21973,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,PERSENTASE USAHA MIKRO,98.39,UNIT USAHA,2025
74,22074,35,JAWA TIMUR,3577,KOTA MADIUN,2025,PERSENTASE USAHA KECIL,1.14,UNIT USAHA,2025
74,22174,35,JAWA TIMUR,3577,KOTA MADIUN,2025,PERSENTASE USAHA MENENGAH,1.13,UNIT USAHA,2025
74,22274,35,JAWA TIMUR,3577,KOTA MADIUN,2025,PERSENTASE USAHA MIKRO,98.74,UNIT USAHA,2025
75,22375,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,PERSENTASE USAHA KECIL,0.03,UNIT USAHA,2025
75,22475,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,PERSENTASE USAHA MENENGAH,0.02,UNIT USAHA,2025
75,22575,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,PERSENTASE USAHA MIKRO,99.95,UNIT USAHA,2025
76,22676,35,JAWA TIMUR,3579,KOTA BATU,2025,PERSENTASE USAHA KECIL,0.97,UNIT USAHA,2025
76,22776,35,JAWA TIMUR,3579,KOTA BATU,2025,PERSENTASE USAHA MENENGAH,0.98,UNIT USAHA,2025
76,22876,35,JAWA TIMUR,3579,KOTA BATU,2025,PERSENTASE USAHA MIKRO,98.95,UNIT USAHA,2025
